model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,4,0.5290506,0.0051788534,0.0,0.0,1.2108824,0.3880032523642013,0.6700979248513749,7.3515754,1.9584334154387761e-13,9.792167077193881e-14,True,True,16,0.0062420014,0.8508805,0.26126182,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer4
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,5,0.7770143,0.0053843176,0.0,0.0,2.0720396,0.6331962596061458,0.920832370650507,10.589213,0.0,0.0,True,True,16,0.011034373,0.8651448,0.3001901,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer5
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,6,0.8307912,0.0054391366,0.0,0.0,2.2807114,0.6862428449357465,0.9753395057951495,11.264888,0.0,0.0,True,True,16,0.012525432,0.8656792,0.47422457,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer6
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,7,0.9999689,0.005637867,0.0,0.0,3.6626449,0.8528035610757678,1.1471342116750867,13.317696,0.0,0.0,True,True,16,0.020605635,0.8570995,0.41512597,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer7
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,8,1.0036458,0.0056447126,0.0,0.0,4.2936344,0.8563911266491218,1.1509004287555413,13.358557,0.0,0.0,True,True,16,0.024518413,0.8448364,0.5359489,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer8
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,9,1.1516978,0.005839613,0.0,0.0,2.9064884,1.0019224878763402,1.3014730218435084,15.071154,0.0,0.0,True,True,16,0.017160758,0.88667464,0.4643402,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer9
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,10,1.0854409,0.00574953,0.0,0.0,3.6641474,0.9368253232138615,1.2340564249856014,14.314956,0.0,0.0,True,True,16,0.021527119,0.86546904,0.46344095,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer10
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,11,1.1329103,0.005810746,0.0,0.0,2.3589754,0.9835056346708948,1.2823148685639685,14.86208,0.0,0.0,True,True,16,0.014155983,0.89530504,0.4165671,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer11
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,12,1.0037303,0.0056471457,0.0,0.0,4.9509864,0.8564439139996988,1.1510166801775474,13.356803,0.0,0.0,True,True,16,0.028442001,0.8330488,0.51659286,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer12
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,13,0.9107386,0.0055403304,0.0,0.0,6.3324533,0.7648518163305909,1.0566253584283203,12.235619,0.0,0.0,True,True,16,0.035740905,0.794119,0.6312109,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer13
