model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,18,aster,ant,health,0.00262451171875,0.0016412734985351562,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer18
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,19,aster,ant,health,0.0054168701171875,0.004230499267578125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer19
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,20,aster,ant,health,0.0012331008911132812,0.0008759498596191406,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer20
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,21,aster,ant,health,0.005687713623046875,0.01006317138671875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer21
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,22,aster,ant,health,0.0087738037109375,0.022613525390625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer22
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,23,aster,ant,health,0.053009033203125,0.02459716796875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer23
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,24,aster,ant,health,0.01123046875,0.009552001953125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer24
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,25,aster,ant,health,0.005130767822265625,0.0033550262451171875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer25
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,26,aster,ant,health,0.0005693435668945312,0.0009899139404296875,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer26
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,27,aster,ant,health,0.0038604736328125,0.004520416259765625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer27
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,28,aster,ant,health,0.018035888671875,0.0264434814453125,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer28
Debk/SmolLM2-135M-finetuned-alpaca-hindi-bengali_full,English,WEAT1,2,29,aster,ant,health,0.0160064697265625,0.0163726806640625,5.7974243183878116e-09,1.6324445084592298e-07,28.15809950776885,ATLAS_finetuned_en_WEAT1_prompt2_layer29
