model_id,model_type,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,16,layer_16,0.1101237728511077,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,17,layer_17,0.11093133101801853,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,18,layer_18,0.1285884812080408,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,19,layer_19,0.13649673100472579,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,20,layer_20,0.15161965211240053,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,21,layer_21,0.14224664215711463,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,22,layer_22,0.14436132900860466,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,23,layer_23,0.1310960341947848,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,24,layer_24,0.13072741905553437,0.9866415925925442,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,25,layer_25,0.13874479833423425,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,26,layer_26,0.1509624501207103,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,27,layer_27,0.16297639354075844,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,28,layer_28,0.196234209459721,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT2,29,layer_29,0.15888767561459766,0.9866415925925442,0.0,True
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,0,layer_0,0.01660087752950004,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,1,layer_1,0.01897914279465801,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,2,layer_2,0.022130798909636873,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,3,layer_3,0.02484347615557958,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,4,layer_4,0.03395140366849336,0.6552887894795276,0.0,False
DebK/MobileLLM-125M-finetuned-alpaca-hindi,finetuned,hi,WEAT6,5,layer_5,0.03413022820202479,0.6552887894795276,0.0,False
